"                      LISTA DE PRECIOS - G3 ELECTRÓNICA - ""ACTUALIZACIÓN AUTOMATICA""                                                                                                          ",,,,,,
PRODUCTOS,DOLAR,Column 4,Columna 2,PESOS,,
Apple,📱,IPHONE 17 256 GB - BLANCO,,$1.630.000,,
Apple,📱,IPHONE 17 256 GB - LILA,,$1.630.000,,
Apple,📱,IPHONE 17 256 GB - NEGRO,,$1.630.000,,
Apple,📱,IPHONE 17 256 GB - VERDE,,$1.630.000,,
Apple,📱,IPHONE 17 PRO 256 GB - AZUL,,$2.110.000,,
Apple,📱,IPHONE 17 PRO 256 GB - BLANCO,,$2.110.000,,
Apple,📱,IPHONE 17 PRO 256 GB - ORANGE NARANJA,,$2.110.000,,
Apple,📱,IPHONE 17 PRO MAX 256 GB - AZUL,,$2.245.000,,
Apple,📱,IPHONE 17 PRO MAX 256 GB - ORANGE NARANJA,,$2.245.000,,
Apple,📱,IPHONE 17 PRO MAX 256 GB - SILVER / BLANCO,,$2.245.000,,
Apple,📱,IPHONE 17E 256 GB - BLANCO,,$1.363.000,,
Apple,📱,IPHONE 17E 256 GB - ROSA,,$1.363.000,,
Apple,🔋,Localizador Apple AirTag MX542LL/A - 4 Unidades,,$145.000,,
Apple,⌚,MALLA PARA RELOJ APPLE WATCH S10,,$20.000,,
Apple,📲,"VIDRIO PARA IPAD 10 TH 10,9",,$13.000,,
Apple,📲,"VIDRIO PARA IPAD 9TH 10,2",,$13.000,,
ANTEOJOS,👓,ANTEOJO com Speaker Xiaomi MJSS020GLFC Smart Audio Glasses com Bluetooth e Microfone - Preto,,$178.000,,
ANTEOJOS,👓,ANTEOJO DE SOL - JBL GAFAS SOUNDGEAR FRASES ONIX,,$168.000,,
ANTEOJOS,👓,Lentes de Sol Inteligente Blackview BV200 com Câmera e Speaker - Negro,,$194.000,,
ANTEOJOS,👓,LENTES de Sol Xiaomi Sunglasses MSG06GL Quadrado - NEGRO,,$58.000,,
ALEXAS,🔊,ALEXA AMAZON ECHO DOT 5 GEN,,$133.000,,
ALEXAS,🔊,"ALEXA AMAZON ECHO SHOW 5, 3 TH.",,$203.000,,
ALEXAS,🔊,Smart Speaker ALEXA Amazon Echo Pop Kids Edition C2H4R9 com Wi-Fi/Bluetooth - Marvel,,$107.000,,
ALEXAS,🔊,Speaker Amazon Echo Dot Kids com Alexa 5TH - Rainbow Swrirl,,$107.000,,
ALBUN - FIGURITA MUNDIAL,🍳,ALBUN PANINI - MUNDIAL 2026 -,,$7.000,,
ALBUN - FIGURITA MUNDIAL,🍳,FUGURITA DEL MUNDIAL 2026 - PANINI - X UNIDAD,,$7.000,,
AIRFRYER,🍟,AIR FRYER MARCA ANNECY 8 LITROS 1800 W C/ VISOR - CD80-01M,,$136.000,,
AIRFRYER,🍟,AIR FRYER MARCA JEFFY LE CHEF 15 LITROS / A PERRILA / KLD-736,,$133.000,,
AIRFRYER,🍟,AIR FRYER MARCA JEFFY LE CHEF 15 LITROS / DIGITAL / KLD-737,,$136.000,,
AIRFRYER,🍟,AIR FRYER MARYLAND MECANICA MR-AF7500M - 7.5 LITROS - 1700W,,$87.000,,
AIRFRYER,🍟,AIRFRY ELECTROBRAS 5.9LITROS,,$171.000,,
AIRFRYER,🍟,AIRFRYER 10 LITROS - MARCA ANNECY - PANTALLA TACTIL DOBLE BANDEJA CON VISOR FD-1015B,,$158.000,,
AIRFRYER,🍟,AIRFRYER 32 LITROS - MARCA PRO HOME- 4 EN 1...,,$181.000,,
AIRFRYER,🍟,AIRFRYER 5 LITROS - MOX - MO-AF168 - 1800W,,$84.000,,
AIRFRYER,🍟,AIRFRYER 5.2 LITROS - CON PERILLA - MARCA ANNECY....,,$0,,
AIRFRYER,🍟,AIRFRYER 6 LITROS - MARCA MARYLAND,,$0,,
AIRFRYER,🍟,AIRFRYER 6 LITROS - MARCA MARYLAND - MR-706M - PERILLA,,$0,,
AIRFRYER,🍟,AIRFRYER 6 LITROS HNA-S-18,,$0,,
AIRFRYER,🍟,"AIRFRYER 6,8 LITROS - MARCA XION",,$0,,
AIRFRYER,🍟,AIRFRYER 7.1 LITROS - MOX - MO-AF163,,$0,,
AIRFRYER,🍟,AIRFRYER 9.5 LITROS - MARCA MARYLAND - DIGITAL - 7095A,,$0,,
AIRFRYER,🍟,AIRFRYER 9.5 LITROS - TURBO - MARCA MARYLAND - DIGITAL - 7095TF,,$0,,
AIRFRYER,🍟,Airfryer MARYLAND MR-7082D - 8.2 LITROS - DIGITAL,,$0,,
AIRFRYER,🍟,AIRFRYER MARYLAND MR-AF9008F - 9 LITROS 1750W - TOUCH,,$0,,
AIRFRYER,🍟,AIRFRYER MARYLAND MR-AF9008TD - 9 LITROS 1750W - TOUCH,,$0,,
AIRFRYER,🍟,AIRFRYER MARYLAND MR-AF9511TD - 9.5 LITROS 2150W - TURBO FRY,,$0,,
AIRFRYER,🍟,FREIDORA AIRFRYER MOX 5 LITROS - MO-AF166 - 1600W / VIDRIO,,$0,,
ACER,💻,Notebook Acer Aspire Go 15 AG15-21PT-R5GQ AMD Ryzen 5 2.8GHz /8GB/SSD 512GB/15.6/W11,,$0,,
ACCESORIOS VEHICULOS,🌀,Compresor de Aire Portatil 2 Xiaomi MJCQB06QW BHR7112GL,,$0,,
ACCESORIOS VEHICULOS,🌀,COMPRESOR DE AIRE XIAOMI 2 PRO,,$0,,
ACCESORIOS VEHICULOS,🔹,Compressor de Ar 4LIFE Air Jet Portable FL22C001G,,$0,,
ACCESORIOS INFORMATICOS,🔌,ADAPTADOR OTG USB A TIPO C 3.0 FTX-CMAF3.0 5GBPS / GRIS / 115663,,$0,,
ACCESORIOS INFORMATICOS,🔋,Cargador Universal p/ notebook MOX - MOX-CB881,,$0,,
ACCESORIOS INFORMATICOS,🖱️,FILTRO DE LINEA FORZA PS-001B,,$0,,
ACCESORIOS INFORMATICOS,🖱️,FORZA ZAPATILLA / FILTRO FSP-10 UN,,$0,,
ACCESORIOS INFORMATICOS,🖱️,HUB 4 PUERTOS USB -A 3.0,,$0,,
ACCESORIOS INFORMATICOS,🔌,HUB USB-C / USB-A 3.0 FTX-HUBT3 - PB 4 PUERTOS / 5 GBPS,,$0,,
ACCESORIOS INFORMATICOS,📺,HUB USB-C 3.0 / 6 EN 1 FTX-HUBT4-PB 4K/5GBPS/SD,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
,,,,$0,,
